gridiv,name,time,QN,QH,QE,QS,hour
4,Kampong Lama,2024-03-22 13:00:00,3.095690066632585,-1.4588009244811673,2.5962210347219923,1.958269956391689,13
4,Kampong Lama,2024-03-22 14:00:00,2.9607885766686763,-3.277206457717611,4.167803941286593,2.0701910930996803,14
4,Kampong Lama,2024-03-22 15:00:00,2.9858905259655444,-2.133208473165354,2.783085813137845,2.3360131859930675,15
4,Kampong Lama,2024-03-22 16:00:00,2.9994351462925124,-1.0917246355779042,2.2232536848122777,1.8679060970581247,16
4,Kampong Lama,2024-03-22 17:00:00,2.913790582952629,-0.9502693207825921,2.0174481232372656,1.8466117804979452,17
4,Kampong Lama,2024-03-22 18:00:00,2.873571196348892,-0.5760854639123822,1.4981727280361739,1.9514839322250914,18
4,Kampong Lama,2024-03-22 19:00:00,2.870861228128507,-0.3005481810465209,1.2634070769947208,1.9080023321803026,19
4,Kampong Lama,2024-03-22 20:00:00,2.79936598773265,-0.2587806907875203,1.2233606353512911,1.8347860431688758,20
4,Kampong Lama,2024-03-22 21:00:00,2.7172677657699635,-0.24413591299614446,1.217219593139621,1.7441840856264932,21
4,Kampong Lama,2024-03-22 22:00:00,2.671375053842774,-0.1455416827300553,1.1174003106133306,1.6995164259595015,22
4,Kampong Lama,2024-03-22 23:00:00,2.6469173291241885,-0.77667255927264,1.741244064830262,1.6823458235665711,23
4,Kampong Lama,2024-03-23 00:00:00,2.6331565713779597,-1.0609874756204754,2.0195294818876803,1.6746145651107511,0
4,Kampong Lama,2024-03-23 01:00:00,2.60741969424926,-0.8945709242947171,1.8444935838577123,1.6574970346862585,1
4,Kampong Lama,2024-03-23 02:00:00,2.544439853958447,-0.48395122325355455,1.4136680875413816,1.614722989670625,2
4,Kampong Lama,2024-03-23 03:00:00,2.4519505328559927,-0.14730198550083173,1.0489590081018036,1.5502935102550168,3
4,Kampong Lama,2024-03-23 04:00:00,2.427180175536665,0.11131314443257523,0.7785236848787402,1.5373433462253558,4
4,Kampong Lama,2024-03-23 05:00:00,2.482296374867255,0.28205633898707916,0.6185520933299937,1.5816879425501753,5
4,Kampong Lama,2024-03-23 06:00:00,2.5573992268930787,0.3149151567193442,0.6095942932655394,1.6328897769082058,6
4,Kampong Lama,2024-03-23 07:00:00,2.6544978898759695,0.288157829934633,0.6714003967944748,1.6949396631468545,7
4,Kampong Lama,2024-03-23 08:00:00,2.7460165939721435,0.30083502351453717,0.6938628091823063,1.7513187612753711,8
4,Kampong Lama,2024-03-23 09:00:00,2.887208797234848,0.34190663760882956,0.7017943118831305,1.843507847742842,9
4,Kampong Lama,2024-03-23 10:00:00,3.1093888519870916,0.508908315756571,0.6139678376792368,1.986512698551394,10
4,Kampong Lama,2024-03-23 11:00:00,3.212127349066918,0.7385032992578431,0.4272272125565735,2.0463968372524732,11
4,Kampong Lama,2024-03-23 12:00:00,3.1860518331119465,0.6062440026845763,0.6257730877012087,1.9540347427261509,12
4,Kampong Lama,2024-03-23 13:00:00,3.2058726958766783,0.027818712706192628,1.1308967538322694,2.0471572293383247,13
4,Kampong Lama,2024-03-23 14:00:00,3.2234261151298256,0.17740601001651157,0.9938961140742375,2.052123991039167,14
4,Kampong Lama,2024-03-23 15:00:00,3.18855747897328,0.4394604394227315,0.853236580579054,1.895860458971498,15
